Station	Date	MaxT	MinT	RH1	RH2	Wind	Rain	SSH	Evap	Radiation	FAO56ET	Lat	Lon	CumRain
"ICRISAT"	35664.0	28.8	23.4	84.0	68.0	18.3	0.0	1.0	4.0	12.5	4.0	17.5084095	78.2723004	352.69999999999993
"ICRISAT"	35665.0	27.6	22.6	80.0	90.0	21.0	3.3	0.2	4.2	10.9	2.9	17.5084095	78.2723004	355.99999999999994
"ICRISAT"	35666.0	35.4	22.6	82.0	70.0	18.0	0.0	2.4	5.1	15.6	5.0	17.5084095	78.2723004	355.99999999999994
"ICRISAT"	35667.0	31.6	22.2	84.0	51.0	20.7	0.0	8.8	7.7	20.4	6.3	17.5084095	78.2723004	355.99999999999994
"ICRISAT"	35668.0	31.0	22.6	84.0	53.0	17.3	0.0	5.9	6.2	17.0	5.4	17.5084095	78.2723004	355.99999999999994
"ICRISAT"	35669.0	32.6	23.2	85.0	47.0	17.5	0.0	8.1	7.3	19.6	6.3	17.5084095	78.2723004	355.99999999999994
"ICRISAT"	35670.0	29.2	21.0	100.0	70.0	13.4	54.4	0.0	8.0	11.7	3.2	17.5084095	78.2723004	410.3999999999999
"ICRISAT"	35671.0	23.6	22.2	88.0	98.0	9.9	44.0	0.0	3.1	3.4	0.9	17.5084095	78.2723004	454.3999999999999
"ICRISAT"	35672.0	30.2	20.5	85.0	54.0	13.0	0.0	3.9	5.6	17.9	5.0	17.5084095	78.2723004	454.3999999999999
"ICRISAT"	35673.0	30.4	20.8	83.0	56.0	10.9	0.0	9.3	5.7	22.6	5.4	17.5084095	78.2723004	454.3999999999999
"ICRISAT"	35674.0	31.4	21.2	82.0	53.0	10.8	0.0	10.2	7.6	23.8	5.8	17.5084095	78.2723004	454.3999999999999
"ICRISAT"	35675.0	31.2	22.2	79.0	53.0	9.5	0.0	11.2	7.0	23.5	5.6	17.5084095	78.2723004	454.3999999999999
"ICRISAT"	35676.0	31.6	23.4	84.0	48.0	8.3	0.0	10.5	5.5	24.2	5.7	17.5084095	78.2723004	454.3999999999999
"ICRISAT"	35677.0	32.2	23.6	90.0	56.0	6.9	0.0	3.4	4.6	17.0	4.3	17.5084095	78.2723004	454.3999999999999
"ICRISAT"	35678.0	29.0	22.6	95.0	77.0	5.0	16.6	0.7	3.6	9.0	2.3	17.5084095	78.2723004	470.99999999999994
"ICRISAT"	35679.0	31.4	22.0	87.0	59.0	5.2	0.0	6.2	5.7	21.7	4.7	17.5084095	78.2723004	470.99999999999994
"ICRISAT"	35680.0	31.8	22.5	92.0	62.0	5.4	0.0	4.8	4.3	18.7	4.3	17.5084095	78.2723004	470.99999999999994
"ICRISAT"	35681.0	30.6	21.8	98.0	68.0	5.1	27.0	3.6	4.0	15.7	3.5	17.5084095	78.2723004	497.99999999999994
"ICRISAT"	35682.0	27.6	21.6	95.0	95.0	3.5	12.2	1.6	3.7	6.5	1.5	17.5084095	78.2723004	510.19999999999993
"ICRISAT"	35683.0	29.2	22.6	93.0	77.0	6.9	0.0	2.9	2.9	15.4	3.4	17.5084095	78.2723004	510.19999999999993
"ICRISAT"	35684.0	28.8	22.8	93.0	72.0	5.6	0.4	1.8	2.2	11.4	2.8	17.5084095	78.2723004	510.5999999999999
"ICRISAT"	35685.0	28.0	20.8	93.0	85.0	7.2	1.6	0.7	3.1	10.4	2.4	17.5084095	78.2723004	512.1999999999999
"ICRISAT"	35686.0	31.1	22.6	87.0	60.0	6.4	0.0	9.8	4.5	22.6	5.0	17.5084095	78.2723004	512.1999999999999
"ICRISAT"	35687.0	32.2	22.8	93.0	58.0	5.6	0.0	9.0	5.6	21.7	4.8	17.5084095	78.2723004	512.1999999999999
"ICRISAT"	35688.0	31.1	22.0	97.0	57.0	6.3	4.6	5.6	4.2	17.4	4.1	17.5084095	78.2723004	516.8
"ICRISAT"	35689.0	29.6	22.8	92.0	74.0	5.8	0.0	4.7	3.5	16.3	3.6	17.5084095	78.2723004	516.8
"ICRISAT"	35690.0	30.0	21.8	97.0	81.0	6.3	0.0	3.0	3.4	12.6	2.8	17.5084095	78.2723004	516.8
"ICRISAT"	35691.0	30.2	20.6	97.0	63.0	5.8	32.4	7.0	4.4	19.3	4.1	17.5084095	78.2723004	549.1999999999999
"ICRISAT"	35692.0	29.8	22.4	93.0	71.0	8.7	5.8	7.2	5.3	20.5	4.4	17.5084095	78.2723004	554.9999999999999
"ICRISAT"	35693.0	27.8	21.0	98.0	71.0	9.3	0.0	5.7	3.7	16.3	3.5	17.5084095	78.2723004	554.9999999999999
"ICRISAT"	35694.0	29.8	22.0	95.0	61.0	9.1	2.4	8.0	5.4	21.3	4.7	17.5084095	78.2723004	557.3999999999999
"ICRISAT"	35695.0	30.4	20.7	98.0	66.0	6.7	4.8	5.1	3.8	17.4	3.8	17.5084095	78.2723004	562.1999999999998
"ICRISAT"	35696.0	29.6	22.0	97.0	78.0	7.4	7.5	1.9	3.5	12.6	2.9	17.5084095	78.2723004	569.6999999999998
"ICRISAT"	35697.0	28.3	22.1	95.0	77.0	8.6	0.0	0.2	2.2	11.3	2.7	17.5084095	78.2723004	569.6999999999998
"ICRISAT"	35698.0	30.8	21.8	93.0	66.0	9.0	0.0	6.9	5.0	20.7	4.6	17.5084095	78.2723004	569.6999999999998
"ICRISAT"	35699.0	31.5	20.8	95.0	62.0	8.6	1.0	6.9	4.5	19.8	4.5	17.5084095	78.2723004	570.6999999999998
"ICRISAT"	35700.0	31.3	22.0	90.0	57.0	6.7	0.0	5.0	4.3	18.3	4.3	17.5084095	78.2723004	570.6999999999998
"ICRISAT"	35701.0	30.6	21.2	88.0	53.0	8.0	0.0	4.4	4.5	17.0	4.3	17.5084095	78.2723004	570.6999999999998
"ICRISAT"	35702.0	31.6	20.7	90.0	54.0	6.3	0.0	10.0	5.3	22.1	4.8	17.5084095	78.2723004	570.6999999999998
"ICRISAT"	35703.0	31.3	20.6	97.0	57.0	3.6	17.0	6.8	4.6	17.7	3.8	17.5084095	78.2723004	587.6999999999998
"ICRISAT"	35704.0	30.7	21.4	98.0	58.0	3.8	18.0	8.5	6.4	21.4	4.4	17.5084095	78.2723004	605.6999999999998
"ICRISAT"	35705.0	29.7	18.0	98.0	70.0	3.2	0.0	6.1	3.1	16.7	3.3	17.5084095	78.2723004	605.6999999999998
"ICRISAT"	35706.0	30.4	18.6	89.0	44.0	2.9	0.0	8.4	4.6	22.5	4.3	17.5084095	78.2723004	605.6999999999998
"ICRISAT"	35707.0	31.1	19.3	77.0	47.0	3.1	0.0	10.0	4.5	23.2	4.5	17.5084095	78.2723004	605.6999999999998
"ICRISAT"	35708.0	31.3	19.8	82.0	48.0	3.1	0.0	10.1	5.2	23.0	4.5	17.5084095	78.2723004	605.6999999999998
"ICRISAT"	35709.0	29.8	18.8	88.0	67.0	4.4	1.8	4.1	2.4	11.9	2.8	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35710.0	31.4	19.0	91.0	51.0	3.7	0.0	9.8	4.3	21.8	4.4	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35711.0	31.3	18.0	94.0	40.0	3.0	0.0	8.7	5.2	22.7	4.4	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35712.0	31.4	18.1	83.0	39.0	3.4	0.0	10.0	5.3	23.2	4.6	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35713.0	31.1	18.3	89.0	47.0	4.0	0.0	9.4	5.2	21.7	4.4	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35714.0	31.2	19.0	86.0	49.0	3.6	0.0	8.8	4.4	21.8	4.4	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35715.0	31.1	21.0	88.0	48.0	3.8	0.0	7.0	4.4	23.1	4.6	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35716.0	31.4	19.2	79.0	52.0	5.1	0.0	9.9	5.2	21.1	4.5	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35717.0	31.2	19.0	86.0	49.0	3.6	0.0	8.8	4.4	18.9	3.9	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35718.0	31.1	21.0	88.0	48.0	3.8	0.0	7.0	4.4	19.6	4.1	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35719.0	30.6	19.2	76.0	52.0	3.1	0.0	2.5	4.0	12.7	3.0	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35720.0	31.2	21.0	91.0	45.0	5.2	0.0	8.6	4.5	17.5	4.1	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35721.0	31.1	20.4	93.0	48.0	6.8	0.0	9.8	6.0	20.1	4.5	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35722.0	31.8	19.2	91.0	52.0	4.7	0.0	8.7	4.2	17.8	3.9	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35723.0	31.7	20.0	90.0	43.0	5.5	0.0	10.0	5.6	19.6	4.4	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35724.0	31.7	19.5	90.0	39.0	5.1	0.0	10.0	5.6	19.9	4.4	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35725.0	30.8	17.6	96.0	48.0	5.6	0.0	8.0	4.2	16.6	3.8	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35726.0	31.1	19.6	88.0	46.0	8.8	0.0	9.8	5.3	18.0	4.6	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35727.0	28.4	18.8	98.0	54.0	5.3	0.0	2.9	3.4	11.1	2.8	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35728.0	30.8	20.0	95.0	54.0	4.8	0.0	8.8	5.0	16.5	3.6	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35729.0	30.3	21.0	88.0	53.0	8.1	0.0	7.5	5.0	16.2	4.0	17.5084095	78.2723004	607.4999999999998
"ICRISAT"	35730.0	29.8	21.2	88.0	57.0	8.5	4.2	6.6	3.9	12.8	3.5	17.5084095	78.2723004	611.6999999999998
"ICRISAT"	35731.0	29.0	20.2	91.0	61.0	9.7	0.0	4.3	4.1	13.3	3.5	17.5084095	78.2723004	611.6999999999998
"ICRISAT"	35732.0	30.2	19.2	98.0	98.0	11.0	29.8	6.8	4.7	16.1	2.7	17.5084095	78.2723004	641.4999999999998
"ICRISAT"	35733.0	29.7	19.4	96.0	85.0	11.0	20.6	3.9	3.8	10.6	2.4	17.5084095	78.2723004	662.0999999999998
"ICRISAT"	35734.0	27.2	20.0	93.0	69.0	6.3	0.0	4.7	2.7	12.6	2.8	17.5084095	78.2723004	662.0999999999998
"ICRISAT"	35735.0	28.9	19.8	97.0	60.0	4.7	0.0	8.6	3.6	16.4	3.4	17.5084095	78.2723004	662.0999999999998
"ICRISAT"	35736.0	29.4	20.4	91.0	58.0	4.6	1.8	8.2	4.1	17.3	3.6	17.5084095	78.2723004	663.8999999999997
"ICRISAT"	35737.0	29.2	20.6	91.0	62.0	6.4	0.0	9.8	4.1	17.4	3.7	17.5084095	78.2723004	663.8999999999997
"ICRISAT"	35738.0	32.0	19.1	98.0	67.0	7.7	0.0	9.5	4.1	16.9	3.7	17.5084095	78.2723004	663.8999999999997
"ICRISAT"	35739.0	28.7	17.6	98.0	61.0	3.7	0.0	4.1	3.2	13.3	2.8	17.5084095	78.2723004	663.8999999999997
"ICRISAT"	35740.0	29.4	15.5	98.0	49.0	3.9	0.0	7.2	4.3	16.9	3.3	17.5084095	78.2723004	663.8999999999997
"ICRISAT"	35741.0	29.6	15.6	92.0	45.0	3.5	0.0	10.4	4.9	20.0	3.7	17.5084095	78.2723004	663.8999999999997
"ICRISAT"	35742.0	29.8	16.3	94.0	45.0	4.6	0.0	10.2	5.0	19.4	3.8	17.5084095	78.2723004	663.8999999999997
"ICRISAT"	35743.0	30.1	17.5	94.0	50.0	4.5	0.0	8.6	4.0	17.5	3.6	17.5084095	78.2723004	663.8999999999997
"ICRISAT"	35744.0	30.4	22.1	81.0	39.0	6.6	0.0	9.2	3.6	17.7	4.3	17.5084095	78.2723004	663.8999999999997
"ICRISAT"	35745.0	30.1	21.0	84.0	52.0	6.9	0.9	2.9	3.6	12.3	3.4	17.5084095	78.2723004	664.7999999999997
"ICRISAT"	35746.0	29.2	21.3	95.0	64.0	3.2	0.0	2.7	2.0	11.0	2.5	17.5084095	78.2723004	664.7999999999997
"ICRISAT"	35747.0	30.4	20.2	96.0	59.0	4.0	14.2	5.8	5.1	13.7	3.0	17.5084095	78.2723004	678.9999999999998
"ICRISAT"	35748.0	29.6	20.2	97.0	64.0	3.5	0.8	2.8	2.7	12.7	2.7	17.5084095	78.2723004	679.7999999999997
"ICRISAT"	35749.0	29.1	19.6	98.0	61.0	5.4	7.6	3.6	2.5	11.3	2.7	17.5084095	78.2723004	687.3999999999997
"ICRISAT"	35750.0	28.6	18.6	96.0	58.0	5.6	0.0	8.7	3.8	15.2	3.2	17.5084095	78.2723004	687.3999999999997
"ICRISAT"	35751.0	28.2	19.4	96.0	65.0	5.0	24.0	3.4	4.1	12.0	2.6	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35752.0	27.8	19.3	96.0	66.0	8.7	0.0	8.2	3.3	14.8	3.2	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35753.0	29.2	21.0	93.0	60.0	6.0	0.0	8.7	3.3	14.8	3.3	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35754.0	29.2	21.0	91.0	55.0	8.1	0.0	8.9	4.5	16.9	3.8	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35755.0	29.2	20.0	93.0	56.0	10.1	0.0	8.2	4.0	15.2	3.7	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35756.0	28.9	19.2	88.0	57.0	8.1	0.0	10.0	5.0	17.3	3.8	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35757.0	29.2	18.6	86.0	53.0	10.1	0.0	10.4	4.5	18.0	4.2	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35758.0	27.7	19.7	93.0	67.0	7.0	0.0	4.2	2.5	10.4	2.5	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35759.0	29.4	19.4	93.0	61.0	6.3	0.0	5.4	3.3	12.4	2.9	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35760.0	30.7	21.0	95.0	53.0	6.3	0.0	8.1	4.2	16.2	3.6	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35761.0	29.7	20.8	91.0	53.0	6.8	0.0	7.0	3.8	14.9	3.5	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35762.0	28.8	21.4	83.0	52.0	9.7	0.0	9.3	5.8	16.4	4.1	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35763.0	28.6	21.0	90.0	59.0	12.1	0.0	7.3	3.8	15.3	3.8	17.5084095	78.2723004	711.3999999999997
"ICRISAT"	35764.0	28.2	19.6	91.0	67.0	13.0	0.7	8.0	3.3	13.9	3.4	17.5084095	78.2723004	712.0999999999998
"ICRISAT"	35765.0	28.6	20.2	91.0	66.0	7.9	2.8	5.5	5.5	12.7	3.0	17.5084095	78.2723004	714.8999999999997
"ICRISAT"	35766.0	29.6	18.6	94.0	55.0	7.0	0.0	10.0	4.5	16.8	3.6	17.5084095	78.2723004	714.8999999999997
"ICRISAT"	35767.0	29.6	16.6	98.0	46.0	7.7	0.0	9.4	5.0	18.1	3.9	17.5084095	78.2723004	714.8999999999997
"ICRISAT"	35768.0	28.8	17.0	96.0	47.0	9.7	0.0	9.8	3.8	18.4	4.1	17.5084095	78.2723004	714.8999999999997
"ICRISAT"	35769.0	29.0	19.6	89.0	49.0	11.9	0.0	9.8	4.7	17.7	4.4	17.5084095	78.2723004	714.8999999999997
"ICRISAT"	35770.0	28.3	20.8	85.0	52.0	12.9	0.0	7.2	5.0	13.6	4.0	17.5084095	78.2723004	714.8999999999997
"ICRISAT"	35771.0	27.6	16.1	98.0	54.0	10.1	0.0	6.3	3.3	13.9	3.4	17.5084095	78.2723004	714.8999999999997
"ICRISAT"	35772.0	27.8	19.0	93.0	53.0	10.3	0.0	5.5	4.0	13.4	3.5	17.5084095	78.2723004	714.8999999999997
"ICRISAT"	35773.0	25.6	17.4	96.0	66.0	11.6	25.0	0.9	2.7	6.7	2.3	17.5084095	78.2723004	739.8999999999997
"ICRISAT"	35774.0	26.8	17.8	98.0	71.0	4.8	0.2	2.4	1.3	8.9	2.0	17.5084095	78.2723004	740.0999999999998
"ICRISAT"	35775.0	25.2	13.5	96.0	57.0	4.1	0.0	7.0	3.4	14.4	2.6	17.5084095	78.2723004	740.0999999999998
"ICRISAT"	35776.0	28.8	12.8	94.0	48.0	2.3	0.0	10.2	2.6	18.1	3.0	17.5084095	78.2723004	740.0999999999998
"ICRISAT"	35777.0	26.7	20.1	93.0	63.0	11.2	0.0	9.9	3.1	16.4	3.5	17.5084095	78.2723004	740.0999999999998
"ICRISAT"	35778.0	27.8	20.5	91.0	66.0	9.5	0.0	6.7	2.5	12.1	3.0	17.5084095	78.2723004	740.0999999999998
"ICRISAT"	35779.0	26.1	16.2	88.0	78.0	4.7	0.5	4.2	2.2	9.1	2.0	17.5084095	78.2723004	740.5999999999998
"ICRISAT"	35780.0	27.1	18.8	91.0	62.0	9.1	0.0	8.0	3.0	15.4	3.3	17.5084095	78.2723004	740.5999999999998
"ICRISAT"	35781.0	27.0	19.8	91.0	66.0	14.3	0.0	5.0	3.0	10.7	3.0	17.5084095	78.2723004	740.5999999999998
"ICRISAT"	35782.0	25.4	19.6	96.0	76.0	7.6	2.5	2.9	0.8	6.4	1.8	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35783.0	26.8	20.2	93.0	60.0	10.2	0.0	5.1	2.8	12.6	3.1	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35784.0	27.0	19.0	96.0	66.0	8.2	0.0	2.8	3.0	9.0	2.4	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35785.0	27.8	17.6	98.0	53.0	6.7	0.0	9.0	2.0	14.8	3.2	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35786.0	28.1	16.8	98.0	54.0	6.0	0.0	6.6	3.2	13.5	2.9	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35787.0	30.2	18.0	98.0	44.0	6.1	0.0	7.2	3.6	16.5	3.6	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35788.0	29.2	18.3	98.0	50.0	5.7	0.0	7.6	4.0	13.8	3.1	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35789.0	29.3	18.4	94.0	46.0	7.1	0.0	7.9	3.5	15.3	3.6	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35790.0	29.6	18.7	93.0	50.0	8.3	0.0	7.7	3.2	16.7	3.8	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35791.0	29.2	18.3	91.0	51.0	10.3	0.0	7.3	4.5	15.6	3.9	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35792.0	30.1	18.1	94.0	37.0	11.8	0.0	9.4	5.3	18.1	4.8	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35793.0	30.0	18.0	96.0	32.0	7.4	0.0	8.2	5.0	17.7	4.2	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35794.0	28.9	16.1	98.0	39.0	5.9	0.0	8.5	3.3	16.0	3.5	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35795.0	29.2	15.3	96.0	41.0	6.2	0.0	8.2	3.6	16.8	3.6	17.5084095	78.2723004	743.0999999999998
"ICRISAT"	35796.0	28.6	17.1	93.0	45.0	7.4	0.0	9.1	4.2	10.2	3.1	17.5084095	78.2723004	0.0
"ICRISAT"	35797.0	28.0	15.6	98.0	48.0	8.1	0.0	9.5	4.8	17.9	3.7	17.5084095	78.2723004	0.0
"ICRISAT"	35798.0	27.6	16.0	94.0	52.0	6.4	0.0	8.9	4.0	15.9	3.3	17.5084095	78.2723004	0.0
"ICRISAT"	35799.0	27.7	14.6	98.0	57.0	5.6	0.0	6.6	3.1	13.7	2.8	17.5084095	78.2723004	0.0
"ICRISAT"	35800.0	27.8	11.3	98.0	37.0	3.6	0.0	9.0	4.5	16.8	3.1	17.5084095	78.2723004	0.0
"ICRISAT"	35801.0	27.2	11.0	86.0	28.0	3.8	0.0	10.0	4.5	18.6	3.3	17.5084095	78.2723004	0.0
"ICRISAT"	35802.0	27.6	12.1	93.0	32.0	5.5	0.0	10.0	4.6	18.4	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	35803.0	27.0	11.6	98.0	41.0	6.9	0.0	9.8	4.5	17.5	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	35804.0	28.2	11.0	98.0	39.0	2.7	0.0	9.3	3.3	17.1	2.9	17.5084095	78.2723004	0.0
"ICRISAT"	35805.0	28.4	12.0	98.0	39.0	3.4	0.0	9.8	3.6	17.7	3.2	17.5084095	78.2723004	0.0
"ICRISAT"	35806.0	28.4	12.7	98.0	37.0	3.2	0.0	10.1	4.1	17.8	3.2	17.5084095	78.2723004	0.0
"ICRISAT"	35807.0	28.2	12.6	98.0	45.0	4.3	0.0	8.6	3.6	16.2	3.1	17.5084095	78.2723004	0.0
"ICRISAT"	35808.0	28.6	13.4	98.0	40.0	3.3	0.0	9.5	3.8	17.2	3.1	17.5084095	78.2723004	0.0
"ICRISAT"	35809.0	30.3	14.0	94.0	38.0	3.1	0.0	9.7	3.6	17.8	3.3	17.5084095	78.2723004	0.0
"ICRISAT"	35810.0	31.3	15.4	98.0	36.0	2.5	0.0	9.9	4.3	17.6	3.3	17.5084095	78.2723004	0.0
"ICRISAT"	35811.0	31.4	16.0	92.0	40.0	4.4	0.0	9.3	4.4	17.0	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	35812.0	32.8	15.0	92.0	29.0	3.7	0.0	9.0	4.2	17.2	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	35813.0	32.2	14.4	85.0	51.0	8.1	0.0	9.9	6.0	18.1	4.3	17.5084095	78.2723004	0.0
"ICRISAT"	35814.0	31.8	15.6	96.0	40.0	5.6	0.0	8.9	4.8	16.2	3.8	17.5084095	78.2723004	0.0
"ICRISAT"	35815.0	29.6	18.1	91.0	51.0	12.9	0.0	7.7	4.8	15.7	4.3	17.5084095	78.2723004	0.0
"ICRISAT"	35816.0	30.0	16.3	98.0	50.0	12.4	0.0	8.6	3.9	13.9	4.0	17.5084095	78.2723004	0.0
"ICRISAT"	35817.0	30.2	13.4	96.0	31.0	4.2	0.0	9.7	5.0	19.5	3.8	17.5084095	78.2723004	0.0
"ICRISAT"	35818.0	30.6	13.4	84.0	37.0	6.6	0.0	10.0	5.3	18.5	4.2	17.5084095	78.2723004	0.0
"ICRISAT"	35819.0	31.2	20.4	86.0	43.0	11.2	0.0	9.4	4.0	15.3	4.6	17.5084095	78.2723004	0.0
"ICRISAT"	35820.0	29.9	19.7	89.0	49.0	13.9	0.0	7.1	5.4	15.1	4.5	17.5084095	78.2723004	0.0
"ICRISAT"	35821.0	31.3	19.5	91.0	40.0	13.8	0.0	9.1	5.3	19.4	5.4	17.5084095	78.2723004	0.0
"ICRISAT"	35822.0	30.2	19.2	86.0	44.0	10.9	0.0	9.5	4.6	18.1	4.7	17.5084095	78.2723004	0.0
"ICRISAT"	35823.0	30.2	19.8	89.0	42.0	12.8	0.0	8.4	5.3	16.2	4.8	17.5084095	78.2723004	0.0
"ICRISAT"	35824.0	30.2	19.2	91.0	45.0	10.9	0.0	7.2	4.4	15.5	4.4	17.5084095	78.2723004	0.0
"ICRISAT"	35825.0	31.0	18.6	94.0	41.0	11.6	0.0	8.8	5.8	18.4	4.9	17.5084095	78.2723004	0.0
"ICRISAT"	35826.0	30.4	18.2	96.0	38.0	10.6	0.0	9.5	5.6	19.0	4.8	17.5084095	78.2723004	0.0
"ICRISAT"	35827.0	30.6	17.0	92.0	42.0	8.4	0.0	9.5	5.2	18.4	4.4	17.5084095	78.2723004	0.0
"ICRISAT"	35828.0	31.1	15.4	94.0	39.0	5.8	0.0	10.1	5.2	19.3	4.2	17.5084095	78.2723004	0.0
"ICRISAT"	35829.0	31.3	17.2	96.0	42.0	6.8	0.0	8.9	4.8	17.2	4.1	17.5084095	78.2723004	0.0
"ICRISAT"	35830.0	31.6	20.6	89.0	40.0	5.0	0.0	7.6	4.6	14.5	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	35831.0	30.6	19.6	86.0	45.0	5.1	0.0	5.9	4.0	12.8	3.3	17.5084095	78.2723004	0.0
"ICRISAT"	35832.0	31.4	17.8	89.0	41.0	13.6	0.0	7.9	5.7	16.9	5.2	17.5084095	78.2723004	0.0
"ICRISAT"	35833.0	31.8	17.2	87.0	36.0	11.0	0.0	8.4	5.5	17.2	5.1	17.5084095	78.2723004	0.0
"ICRISAT"	35834.0	31.4	18.5	89.0	30.0	6.1	0.0	9.8	6.1	19.7	4.6	17.5084095	78.2723004	0.0
"ICRISAT"	35835.0	29.6	18.6	82.0	43.0	6.4	0.0	6.8	4.6	13.9	3.7	17.5084095	78.2723004	0.0
"ICRISAT"	35836.0	29.0	15.3	68.0	41.0	7.2	0.0	8.9	6.0	18.5	4.4	17.5084095	78.2723004	0.0
"ICRISAT"	35837.0	29.0	12.6	80.0	35.0	5.9	0.0	10.2	6.0	20.7	4.3	17.5084095	78.2723004	0.0
"ICRISAT"	35838.0	29.3	12.2	93.0	31.0	5.6	0.0	9.3	5.7	20.8	4.3	17.5084095	78.2723004	0.0
"ICRISAT"	35839.0	29.6	14.2	78.0	30.0	5.1	0.0	10.2	6.4	21.4	4.4	17.5084095	78.2723004	0.0
"ICRISAT"	35840.0	30.2	14.2	82.0	55.0	7.0	0.0	10.3	6.5	21.1	4.4	17.5084095	78.2723004	0.0
"ICRISAT"	35841.0	31.1	16.4	75.0	31.0	6.6	0.0	9.7	6.0	20.2	4.8	17.5084095	78.2723004	0.0
"ICRISAT"	35842.0	32.4	17.6	80.0	28.0	7.5	0.0	9.8	6.7	20.9	5.3	17.5084095	78.2723004	0.0
"ICRISAT"	35843.0	32.7	18.8	63.0	27.0	8.3	0.0	9.1	6.0	18.2	5.4	17.5084095	78.2723004	0.0
"ICRISAT"	35844.0	32.4	16.4	83.0	35.0	5.0	0.0	9.8	6.3	20.7	4.6	17.5084095	78.2723004	0.0
"ICRISAT"	35845.0	32.9	14.8	72.0	30.0	6.4	0.0	9.7	6.7	20.3	5.0	17.5084095	78.2723004	0.0
"ICRISAT"	35846.0	30.6	13.7	81.0	26.0	5.1	0.0	10.5	6.5	22.0	4.6	17.5084095	78.2723004	0.0
"ICRISAT"	35847.0	33.4	14.5	75.0	27.0	4.5	0.0	10.5	6.3	21.6	4.7	17.5084095	78.2723004	0.0
"ICRISAT"	35848.0	33.0	12.5	60.0	22.0	5.4	0.0	10.5	7.0	22.6	5.1	17.5084095	78.2723004	0.0
"ICRISAT"	35849.0	32.9	16.1	65.0	18.0	4.1	0.0	10.6	6.0	22.5	4.7	17.5084095	78.2723004	0.0
"ICRISAT"	35850.0	34.0	20.8	95.0	31.0	10.1	0.0	9.7	6.4	20.5	5.8	17.5084095	78.2723004	0.0
"ICRISAT"	35851.0	35.2	18.2	73.0	20.0	9.2	0.0	9.8	8.8	21.6	6.4	17.5084095	78.2723004	0.0
"ICRISAT"	35852.0	34.8	19.0	68.0	31.0	6.4	0.0	10.4	7.4	22.0	5.5	17.5084095	78.2723004	0.0
"ICRISAT"	35853.0	32.8	15.0	74.0	31.0	6.3	0.0	10.3	7.5	22.4	5.2	17.5084095	78.2723004	0.0
"ICRISAT"	35854.0	36.5	18.8	82.0	19.0	5.0	0.0	10.5	8.0	22.5	5.4	17.5084095	78.2723004	0.0
